,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.http-equiv,attributes.href,attributes.rel,attributes.as,attributes.crossorigin,attributes.class,attributes.id,attributes.style,attributes.data-action,attributes.data-aod-close-on-esc-action,attributes.data-csa-c-func-deps,attributes.data-csa-c-id,attributes.data-csa-c-type,attributes.data-close-all-offers-display,attributes.tabindex,attributes.aria-label,attributes.role,attributes.data-aod-close-filter-on-click-outside-filter,attributes.action,attributes.method,attributes.data-aod-pinned-offer-scroll-top,attributes.aria-atomic,attributes.aria-live,attributes.data-a-color,attributes.data-a-size,price,attributes.aria-hidden,attributes.data-csa-c-content-id,attributes.data-csa-c-delivery-benefit-program-id,attributes.data-csa-c-delivery-condition,attributes.data-csa-c-delivery-cutoff,attributes.data-csa-c-delivery-price,attributes.data-csa-c-delivery-time,attributes.data-csa-c-delivery-type,attributes.data-csa-c-distance,attributes.data-csa-c-mir-sub-type,attributes.data-csa-c-mir-type,attributes.data-csa-c-mir-variant,attributes.data-csa-c-mir-view,attributes.data-csa-c-pickup-location,attributes.data-csa-c-value-proposition,attributes.target,attributes.data-aod-delivery-more-action,attributes.data-aod-atc-action,attributes.data-aod-click-log,attributes.aria-labelledby,attributes.name,attributes.type,attributes.data-show-aod-qty-dropdown,attributes.data-select-aod-qty-option,attributes.value,attributes.data-aod-sticky-pinned-offer-show-more,attributes.title,attributes.data-aod-sticky-pinned-offer-show-less,attributes.alt,attributes.src,attributes.data-aod-pinned-offer-show-more,attributes.data-aod-pinned-offer-show-less,attributes.data-aod-filter-container-hover,attributes.data-aod-show-filter-action,attributes.data-aod-filter-clear-all,attributes.data-aod-toggle-filter-checkbox,attributes.data-aod-filter-swatch-hover,attributes.data-aod-filter-swatch-expand,attributes.data-aod-load-offers,attributes.data-a-carousel-options,attributes.autocomplete,attributes.aria-posinset,attributes.aria-setsize,attributes.data-a-dynamic-image,attributes.data-a-max-rows,attributes.data-a-overflow-marker,attributes.data-a-recalculate,attributes.data-a-updated,attributes.data-a-word-break,attributes.data-a-modal,attributes.data-addnewaddress,attributes.accept-charset,attributes.data-value,attributes.aria-describedby,attributes.data-nav-digest,attributes.data-nav-selected,attributes.current,attributes.selected,attributes.dir,attributes.placeholder,attributes.data-csa-c-slot-id,attributes.data-nav-ref,attributes.data-nav-role,attributes.data-ux-jq-mouseenter,attributes.border,attributes.height,attributes.hidefocus,attributes.usemap,attributes.width,attributes.coords,attributes.shape,attributes.data-csa-c-interaction-events,attributes.data-category,attributes.data-handler,attributes.data-nav-flyout-full-width,attributes.data-nav-key,attributes.data-slots,attributes.cel_widget_id,attributes.data-cel-widget,attributes.data-feature-name,attributes.data-card-metrics-id,attributes.data-mix-claimed,attributes.data-add-to-cart,attributes.data-atc-library,attributes.data-components,attributes.data-count,attributes.data-points-total,attributes.data-price-totals,attributes.data-punt,attributes.data-a-card-type,attributes.data-display-string-list,attributes.data-asins,attributes.data-mix-operations,attributes.data-numitems,attributes.data-reftag,attributes.data-a-input-name,attributes.for,attributes.checked,attributes.data-rows,attributes.data-acp-tracking,attributes.data-a-ajax-strategy,attributes.data-a-display-strategy,attributes.data-a-transition-strategy,attributes.data-faceoutkataname,attributes.data-faceoutspecs,attributes.data-individuals,attributes.data-language,attributes.data-linkparameters,attributes.data-marketplaceid,attributes.data-name,attributes.data-offset,attributes.data-reftagprefix,attributes.data-slotindex,attributes.noshade,attributes.size,attributes.data-ask-dpsearch-desktop-input-click,attributes.data-ask-dpsearch-desktop-input-focusin,attributes.data-ask-dpsearch-desktop-input-change,attributes.data-ask-dpsearch-desktop-input-keyup,attributes.data-ask-detail-page-search-prefetch-click,attributes.data-ask-prevent-enter-key,attributes.data-autocomplete-search-results-brief,attributes.maxlength,attributes.data-ask-log-click-csm,attributes.data-ask-dpsearch-desktop-go-to-tab,attributes.data-a-remove-bottom-gutter,attributes.data-element-id,attributes.data-state,attributes.data-hook,attributes.data-reviews:filter-action:push-state,attributes.data-reviews-state-param,attributes.aria-disabled,attributes.aria-valuenow,attributes.aria-expanded,attributes.data-a-expander-toggle,attributes.data-csa-interaction-events,attributes.data-widget-name,attributes.cellspacing
1495,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Automotive Parts & Accessories,0.0,0.0,//*[@id='searchDropdownBox']/option[12],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=automotive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,AWS Courses,0.0,0.0,//*[@id='searchDropdownBox']/option[13],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=courses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Baby,0.0,0.0,//*[@id='searchDropdownBox']/option[14],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=baby-products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Beauty & Personal Care,0.0,0.0,//*[@id='searchDropdownBox']/option[15],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Books,0.0,0.0,//*[@id='searchDropdownBox']/option[16],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=stripbooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,CDs & Vinyl,0.0,0.0,//*[@id='searchDropdownBox']/option[17],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Cell Phones & Accessories,0.0,0.0,//*[@id='searchDropdownBox']/option[18],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,"Clothing, Shoes & Jewelry",0.0,0.0,//*[@id='searchDropdownBox']/option[19],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=fashion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Women,0.0,0.0,//*[@id='searchDropdownBox']/option[20],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=fashion-womens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Men,0.0,0.0,//*[@id='searchDropdownBox']/option[21],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=fashion-mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Girls,0.0,0.0,//*[@id='searchDropdownBox']/option[22],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=fashion-girls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Boys,0.0,0.0,//*[@id='searchDropdownBox']/option[23],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=fashion-boys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Baby,0.0,0.0,//*[@id='searchDropdownBox']/option[24],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=fashion-baby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Collectibles & Fine Art,0.0,0.0,//*[@id='searchDropdownBox']/option[25],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=collectibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Computers,0.0,0.0,//*[@id='searchDropdownBox']/option[26],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=computers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Credit and Payment Cards,0.0,0.0,//*[@id='searchDropdownBox']/option[27],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Digital Educational Resources,0.0,0.0,//*[@id='searchDropdownBox']/option[28],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=edu-alt-content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Digital Music,0.0,0.0,//*[@id='searchDropdownBox']/option[29],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=digital-music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Electronics,0.0,0.0,//*[@id='searchDropdownBox']/option[30],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=electronics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Garden & Outdoor,0.0,0.0,//*[@id='searchDropdownBox']/option[31],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=lawngarden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Gift Cards,0.0,0.0,//*[@id='searchDropdownBox']/option[32],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=gift-cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Grocery & Gourmet Food,0.0,0.0,//*[@id='searchDropdownBox']/option[33],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Handmade,0.0,0.0,//*[@id='searchDropdownBox']/option[34],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=handmade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,"Health, Household & Baby Care",0.0,0.0,//*[@id='searchDropdownBox']/option[35],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=hpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Home & Business Services,0.0,0.0,//*[@id='searchDropdownBox']/option[36],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=local-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Home & Kitchen,0.0,0.0,//*[@id='searchDropdownBox']/option[37],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Industrial & Scientific,0.0,0.0,//*[@id='searchDropdownBox']/option[38],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Just for Prime,0.0,0.0,//*[@id='searchDropdownBox']/option[39],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=prime-exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Kindle Store,0.0,0.0,//*[@id='searchDropdownBox']/option[40],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=digital-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Luggage & Travel Gear,0.0,0.0,//*[@id='searchDropdownBox']/option[41],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=fashion-luggage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Luxury Stores,0.0,0.0,//*[@id='searchDropdownBox']/option[42],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=luxury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Magazine Subscriptions,0.0,0.0,//*[@id='searchDropdownBox']/option[43],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=magazines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Movies & TV,0.0,0.0,//*[@id='searchDropdownBox']/option[44],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=movies-tv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Musical Instruments,0.0,0.0,//*[@id='searchDropdownBox']/option[45],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=mi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parent,selected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Office Products,0.0,0.0,//*[@id='searchDropdownBox']/option[46],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=office-products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Pet Supplies,0.0,0.0,//*[@id='searchDropdownBox']/option[47],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=pets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Premium Beauty,0.0,0.0,//*[@id='searchDropdownBox']/option[48],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=luxury-beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Prime Video,0.0,0.0,//*[@id='searchDropdownBox']/option[49],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=instant-video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Smart Home,0.0,0.0,//*[@id='searchDropdownBox']/option[50],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=smart-home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Software,0.0,0.0,//*[@id='searchDropdownBox']/option[51],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,14,OPTION,0.0,SELECT#searchDropdownBox.nav-search-dropdown.searchSelect.nav-progressive-attrubute.nav-progressive-search-dropdown,Sports & Outdoors,0.0,0.0,//*[@id='searchDropdownBox']/option[52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search-alias=sporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
