,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.http-equiv,attributes.href,attributes.rel,attributes.as,attributes.crossorigin,attributes.class,attributes.id,attributes.style,attributes.data-action,attributes.data-aod-close-on-esc-action,attributes.data-csa-c-func-deps,attributes.data-csa-c-id,attributes.data-csa-c-type,attributes.data-close-all-offers-display,attributes.tabindex,attributes.aria-label,attributes.role,attributes.data-aod-close-filter-on-click-outside-filter,attributes.action,attributes.method,attributes.data-aod-pinned-offer-scroll-top,attributes.aria-atomic,attributes.aria-live,attributes.data-a-color,attributes.data-a-size,price,attributes.aria-hidden,attributes.onclick,attributes.target,attributes.data-aod-delivery-more-action,attributes.data-aod-atc-action,attributes.data-aod-click-log,attributes.aria-labelledby,attributes.name,attributes.type,attributes.data-show-aod-qty-dropdown,attributes.data-select-aod-qty-option,attributes.value,attributes.data-aod-sticky-pinned-offer-show-more,attributes.title,attributes.data-aod-sticky-pinned-offer-show-less,attributes.alt,attributes.src,attributes.data-aod-pinned-offer-show-more,attributes.data-aod-pinned-offer-show-less,attributes.data-aod-filter-container-hover,attributes.data-aod-show-filter-action,attributes.data-aod-filter-clear-all,attributes.data-aod-toggle-filter-checkbox,attributes.data-aod-filter-swatch-hover,attributes.data-aod-filter-swatch-expand,attributes.data-csa-c-content-id,attributes.data-csa-c-delivery-benefit-program-id,attributes.data-csa-c-delivery-condition,attributes.data-csa-c-delivery-cutoff,attributes.data-csa-c-delivery-price,attributes.data-csa-c-delivery-time,attributes.data-csa-c-delivery-type,attributes.data-csa-c-distance,attributes.data-csa-c-mir-sub-type,attributes.data-csa-c-mir-type,attributes.data-csa-c-mir-variant,attributes.data-csa-c-mir-view,attributes.data-csa-c-pickup-location,attributes.data-csa-c-value-proposition,attributes.data-expand-text,attributes.data-aod-load-offers,attributes.data-a-carousel-options,attributes.autocomplete,attributes.aria-posinset,attributes.aria-setsize,attributes.data-a-dynamic-image,attributes.data-a-max-rows,attributes.data-a-overflow-marker,attributes.data-a-recalculate,attributes.data-a-updated,attributes.data-a-word-break,attributes.data-a-modal,attributes.data-addnewaddress,attributes.accept-charset,attributes.data-value,attributes.aria-describedby,attributes.data-nav-digest,attributes.data-nav-selected,attributes.current,attributes.selected,attributes.dir,attributes.placeholder,attributes.data-csa-c-slot-id,attributes.data-nav-ref,attributes.data-nav-role,attributes.data-ux-jq-mouseenter,attributes.border,attributes.height,attributes.hidefocus,attributes.usemap,attributes.width,attributes.coords,attributes.shape,attributes.data-csa-c-interaction-events,attributes.data-category,attributes.data-handler,attributes.data-nav-flyout-full-width,attributes.data-nav-key,attributes.data-slots,attributes.cel_widget_id,attributes.data-cel-widget,attributes.data-feature-name,attributes.data-card-metrics-id,attributes.data-mix-claimed,attributes.data-add-to-cart,attributes.data-atc-library,attributes.data-components,attributes.data-count,attributes.data-points-total,attributes.data-price-totals,attributes.data-punt,attributes.data-a-card-type,attributes.data-display-string-list,attributes.data-asins,attributes.data-mix-operations,attributes.data-numitems,attributes.data-reftag,attributes.data-a-input-name,attributes.for,attributes.checked,attributes.data-rows,attributes.data-acp-tracking,attributes.data-a-ajax-strategy,attributes.data-a-display-strategy,attributes.data-a-transition-strategy,attributes.data-faceoutkataname,attributes.data-faceoutspecs,attributes.data-individuals,attributes.data-language,attributes.data-linkparameters,attributes.data-marketplaceid,attributes.data-name,attributes.data-offset,attributes.data-reftagprefix,attributes.data-slotindex,attributes.noshade,attributes.size,attributes.data-ask-dpsearch-desktop-input-click,attributes.data-ask-dpsearch-desktop-input-focusin,attributes.data-ask-dpsearch-desktop-input-change,attributes.data-ask-dpsearch-desktop-input-keyup,attributes.data-ask-detail-page-search-prefetch-click,attributes.data-ask-prevent-enter-key,attributes.data-autocomplete-search-results-brief,attributes.maxlength,attributes.data-ask-log-click-csm,attributes.data-ask-dpsearch-desktop-go-to-tab,attributes.data-a-remove-bottom-gutter,attributes.data-element-id,attributes.data-state,attributes.data-hook,attributes.data-reviews:filter-action:push-state,attributes.data-reviews-state-param,attributes.aria-disabled,attributes.aria-valuenow,attributes.aria-expanded,attributes.data-a-expander-toggle,attributes.data-csa-interaction-events,attributes.data-widget-name,attributes.cellspacing
1688,8,DIV,0.0,DIV#nav-flyout-accountList.nav-coreFlyout.nav-flyout,,0.0,0.0,//*[@id='nav-flyout-accountList']/div[1],0.0,,,,,,,,nav-arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,9,DIV,0.0,DIV.nav-arrow,,0.0,0.0,//*[@id='nav-flyout-accountList']/div[1]/div,0.0,,,,,,,,nav-arrow-inner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,8,DIV,0.0,DIV#nav-flyout-accountList.nav-coreFlyout.nav-flyout,Sign inNew customer? Start here.Your ListsCreate a List Find a List or Registry AmazonSmile Charity ListsYour AccountAccount Orders Recommendations Browsing History Watchlist Video Purchases & Rentals Kindle Unlimited Content & Devices Subscribe & Save Items Memberships & Subscriptions Gift Card Balance Prime Membership Amazon Credit Cards Music Library Start a Selling Account Register for a Business Account,0.0,0.0,//*[@id='nav-flyout-accountList']/div[2],0.0,,,,,,,,nav-template nav-flyout-content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,9,DIV,0.0,DIV.nav-template.nav-flyout-content,Sign inNew customer? Start here.Your ListsCreate a List Find a List or Registry AmazonSmile Charity ListsYour AccountAccount Orders Recommendations Browsing History Watchlist Video Purchases & Rentals Kindle Unlimited Content & Devices Subscribe & Save Items Memberships & Subscriptions Gift Card Balance Prime Membership Amazon Credit Cards Music Library Start a Selling Account Register for a Business Account,0.0,0.0,//*[@id='nav-al-container'],0.0,,,,,,,,,nav-al-container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,10,DIV,0.0,DIV#nav-al-container,Sign inNew customer? Start here.,0.0,0.0,//*[@id='nav-al-signin'],0.0,,,,,,,,,nav-al-signin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,11,DIV,0.0,DIV#nav-al-signin,Sign inNew customer? Start here.,0.0,0.0,//*[@id='nav-flyout-ya-signin'],0.0,,,,,,,,nav-flyout-content nav-flyout-accessibility,nav-flyout-ya-signin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,12,A,0.0,DIV#nav-flyout-ya-signin.nav-flyout-content.nav-flyout-accessibility,Sign in,0.0,0.0,//*[@id='nav-flyout-ya-signin']/a,0.0,,,,https://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fdp%2FB07J2FYDXK%2Fref%3Dnav_signin%3Faod%3D1%26condition%3Dnew&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,nofollow,,,nav-action-button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nav_signin,signin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,13,SPAN,0.0,A.nav-action-button,Sign in,0.0,0.0,//*[@id='nav-flyout-ya-signin']/a/span,0.0,,,,,,,,nav-action-inner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,12,DIV,0.0,DIV#nav-flyout-ya-signin.nav-flyout-content.nav-flyout-accessibility,New customer? Start here.,0.0,0.0,//*[@id='nav-flyout-ya-newCust'],0.0,,,,,,,,nav_pop_new_cust nav-flyout-content nav-flyout-accessibility,nav-flyout-ya-newCust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,13,A,0.0,DIV#nav-flyout-ya-newCust.nav_pop_new_cust.nav-flyout-content.nav-flyout-accessibility,Start here.,0.0,0.0,//*[@id='nav-flyout-ya-newCust']/a,0.0,,,,https://www.amazon.com/ap/register?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fdp%2FB07J2FYDXK%2Fref%3Dolp-opf-redir%2F%3F_encoding%3DUTF8%26aod%3D1%26condition%3Dnew%26ref_%3Dnav_newcust&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,nofollow,,,nav-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,10,DIV,0.0,DIV#nav-al-container,Your ListsCreate a List Find a List or Registry AmazonSmile Charity Lists,0.0,0.0,//*[@id='nav-al-wishlist'],0.0,,,,,,,,nav-al-column nav-tpl-itemList nav-flyout-content nav-flyout-accessibility,nav-al-wishlist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,11,DIV,0.0,DIV#nav-al-wishlist.nav-al-column.nav-tpl-itemList.nav-flyout-content.nav-flyout-accessibility,Your Lists,0.0,0.0,//*[@id='nav-al-title'],0.0,,,,,,,,nav-title,nav-al-title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,11,A,0.0,DIV#nav-al-wishlist.nav-al-column.nav-tpl-itemList.nav-flyout-content.nav-flyout-accessibility,Create a List,0.0,0.0,//*[@id='nav-al-wishlist']/a[1],0.0,,,,/hz/wishlist/ls?triggerElementID=createList&ref_=nav_ListFlyout_navFlyout_createList_lv_redirect,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,12,SPAN,0.0,A.nav-link.nav-item,Create a List,0.0,0.0,//*[@id='nav-al-wishlist']/a[1]/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,11,A,0.0,DIV#nav-al-wishlist.nav-al-column.nav-tpl-itemList.nav-flyout-content.nav-flyout-accessibility,Find a List or Registry,0.0,0.0,//*[@id='nav-al-wishlist']/a[2],0.0,,,,/registries?ref_=nav_ListFlyout_find,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,12,SPAN,0.0,A.nav-link.nav-item,Find a List or Registry,0.0,0.0,//*[@id='nav-al-wishlist']/a[2]/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,11,A,0.0,DIV#nav-al-wishlist.nav-al-column.nav-tpl-itemList.nav-flyout-content.nav-flyout-accessibility,AmazonSmile Charity Lists,0.0,0.0,//*[@id='nav-al-wishlist']/a[3],0.0,,,,/hz/charitylist/homepage?ref_=nav_ListFlyout_smi_se_ya_lll_ll,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,12,SPAN,0.0,A.nav-link.nav-item,AmazonSmile Charity Lists,0.0,0.0,//*[@id='nav-al-wishlist']/a[3]/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,10,DIV,0.0,DIV#nav-al-container,Your AccountAccount Orders Recommendations Browsing History Watchlist Video Purchases & Rentals Kindle Unlimited Content & Devices Subscribe & Save Items Memberships & Subscriptions Gift Card Balance Prime Membership Amazon Credit Cards Music Library Start a Selling Account Register for a Business Account,0.0,0.0,//*[@id='nav-al-your-account'],0.0,,,,,,,,nav-al-column nav-template nav-flyout-content nav-tpl-itemList nav-flyout-accessibility,nav-al-your-account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,11,DIV,0.0,DIV#nav-al-your-account.nav-al-column.nav-template.nav-flyout-content.nav-tpl-itemList.nav-flyout-accessibility,Your Account,0.0,0.0,//*[@id='nav-al-your-account']/div,0.0,,,,,,,,nav-title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,11,A,0.0,DIV#nav-al-your-account.nav-al-column.nav-template.nav-flyout-content.nav-tpl-itemList.nav-flyout-accessibility,Account,0.0,0.0,//*[@id='nav-al-your-account']/a[1],0.0,,,,/gp/css/homepage.html?ref_=nav_AccountFlyout_ya,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,12,SPAN,0.0,A.nav-link.nav-item,Account,0.0,0.0,//*[@id='nav-al-your-account']/a[1]/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,11,A,0.0,DIV#nav-al-your-account.nav-al-column.nav-template.nav-flyout-content.nav-tpl-itemList.nav-flyout-accessibility,Orders,0.0,0.0,//*[@id='nav_prefetch_yourorders'],0.0,,,,/gp/css/order-history?ref_=nav_AccountFlyout_orders,,,,nav-link nav-item,nav_prefetch_yourorders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,12,SPAN,0.0,A#nav_prefetch_yourorders.nav-link.nav-item,Orders,0.0,0.0,//*[@id='nav_prefetch_yourorders']/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,11,A,0.0,DIV#nav-al-your-account.nav-al-column.nav-template.nav-flyout-content.nav-tpl-itemList.nav-flyout-accessibility,Recommendations,0.0,0.0,//*[@id='nav-al-your-account']/a[3],0.0,,,,/gp/yourstore?ref_=nav_AccountFlyout_recs,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,12,SPAN,0.0,A.nav-link.nav-item,Recommendations,0.0,0.0,//*[@id='nav-al-your-account']/a[3]/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,11,A,0.0,DIV#nav-al-your-account.nav-al-column.nav-template.nav-flyout-content.nav-tpl-itemList.nav-flyout-accessibility,Browsing History,0.0,0.0,//*[@id='nav-al-your-account']/a[4],0.0,,,,/gp/history?ref_=nav_AccountFlyout_browsinghistory,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,12,SPAN,0.0,A.nav-link.nav-item,Browsing History,0.0,0.0,//*[@id='nav-al-your-account']/a[4]/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,11,A,0.0,DIV#nav-al-your-account.nav-al-column.nav-template.nav-flyout-content.nav-tpl-itemList.nav-flyout-accessibility,Watchlist,0.0,0.0,//*[@id='nav-al-your-account']/a[5],0.0,,,,/gp/video/watchlist?ref_=nav_AccountFlyout_ywl,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,12,SPAN,0.0,A.nav-link.nav-item,Watchlist,0.0,0.0,//*[@id='nav-al-your-account']/a[5]/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,11,A,0.0,DIV#nav-al-your-account.nav-al-column.nav-template.nav-flyout-content.nav-tpl-itemList.nav-flyout-accessibility,Video Purchases & Rentals,0.0,0.0,//*[@id='nav-al-your-account']/a[6],0.0,,,,/gp/video/library?ref_=nav_AccountFlyout_yvl,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,12,SPAN,0.0,A.nav-link.nav-item,Video Purchases & Rentals,0.0,0.0,//*[@id='nav-al-your-account']/a[6]/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,11,A,0.0,DIV#nav-al-your-account.nav-al-column.nav-template.nav-flyout-content.nav-tpl-itemList.nav-flyout-accessibility,Kindle Unlimited,0.0,0.0,//*[@id='nav-al-your-account']/a[7],0.0,,,,/gp/kindle/ku/ku_central?ref_=nav_AccountFlyout_ku,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,12,SPAN,0.0,A.nav-link.nav-item,Kindle Unlimited,0.0,0.0,//*[@id='nav-al-your-account']/a[7]/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,11,A,0.0,DIV#nav-al-your-account.nav-al-column.nav-template.nav-flyout-content.nav-tpl-itemList.nav-flyout-accessibility,Content & Devices,0.0,0.0,//*[@id='nav-al-your-account']/a[8],0.0,,,,/hz/mycd/myx?pageType=content&ref_=nav_AccountFlyout_myk,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,12,SPAN,0.0,A.nav-link.nav-item,Content & Devices,0.0,0.0,//*[@id='nav-al-your-account']/a[8]/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,11,A,0.0,DIV#nav-al-your-account.nav-al-column.nav-template.nav-flyout-content.nav-tpl-itemList.nav-flyout-accessibility,Subscribe & Save Items,0.0,0.0,//*[@id='nav-al-your-account']/a[9],0.0,,,,/gp/subscribe-and-save/manager/viewsubscriptions?ref_=nav_AccountFlyout_sns,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,12,SPAN,0.0,A.nav-link.nav-item,Subscribe & Save Items,0.0,0.0,//*[@id='nav-al-your-account']/a[9]/span,0.0,,,,,,,,nav-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,11,A,0.0,DIV#nav-al-your-account.nav-al-column.nav-template.nav-flyout-content.nav-tpl-itemList.nav-flyout-accessibility,Memberships & Subscriptions,0.0,0.0,//*[@id='nav-al-your-account']/a[10],0.0,,,,/hz5/yourmembershipsandsubscriptions?ref_=nav_AccountFlyout_digital_subscriptions,,,,nav-link nav-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
